A,Industrials
NYT,Consumer Discretionary
NZF,Finance
O,Real Estate
OAK^A,
OAK^B,
OBDC,Finance
OBK,Finance
OC,Industrials
OCFT,Technology
OCN,Finance
ODC,Consumer Discretionary
ODV,
OEC,Industrials
OFG,Finance
OGE,Utilities
OGN,Health Care
OGS,Utilities
OHI,Real Estate
OI,Consumer Discretionary
OIA,Finance
OII,Energy
OIS,Industrials
OKE,Utilities
OLN,Industrials
OLO,Finance
OLP,Real Estate
OMC,Consumer Discretionary
OMF,Finance
OMI,Health Care
ONL,Real Estate
ONON,Consumer Discretionary
ONTF,Technology
ONTO,Industrials
OOMA,Technology
OPA,Consumer Discretionary
OPAD,Finance
OPFI,Technology
OPP,Finance
OPP^A,
OPP^B,
OPY,Finance
OR,Basic Materials
ORA,Utilities
ORAN,Telecommunications
ORC,Real Estate
ORCL,Technology
ORI,Finance
ORN,Industrials
OSCR,Finance
OSG,Energy
OSI,Finance
OSK,Consumer Discretionary
OTIS,Technology
OUST,Technology
OUT,Real Estate
OVV,Energy
OWL,Finance
OWLT,Health Care
OXM,Consumer Discretionary
OXY,Energy
PAAS,
PAC,
PACI,Finance
PACK,Consumer Discretionary
PAG,Consumer Discretionary
PAGS,Technology
PAI,Finance
PAM,Utilities
PAR,Miscellaneous
PARR,Energy
PATH,Technology
PAXS,Finance
PAY,Technology
PAYC,Technology
PB,Finance
PBA,Energy
PBF,Energy
PBH,Health Care
PBI,Miscellaneous
PBI^B,
PBR,Energy
PBT,Energy
PCF,Finance
PCG,Utilities
PCK,Finance
PCM,Finance
PCN,Finance
PCOR,Technology
PCQ,Finance
PD,Technology
PDI,Finance
PDM,Real Estate
PDO,Finance
PDS,Energy
PDT,Finance
PEAK,Real Estate
PEB,Real Estate
PEB^E,
PEB^F,
PEB^G,
PEB^H,
PEG,Utilities
PEN,Health Care
PEO,Finance
PERF,Technology
PFD,Finance
PFE,Health Care
PFGC,Consumer Discretionary
PFH,Finance
PFL,Finance
PFLT,Finance
PFN,Finance
PFO,Finance
PFS,Finance
PFSI,Finance
PG,Consumer Discretionary
PGP,Finance
PGR,Finance
PGRE,Real Estate
PGRU,Technology
PGSS,Finance
PGTI,Industrials
PGZ,Finance
PH,Industrials
PHD,Finance
PHG,Health Care
PHI,Telecommunications
PHIN,
PHK,Finance
PHM,Consumer Discretionary
PHR,Consumer Discretionary
PHT,Finance
PHX,Energy
PHYT,Finance
PII,Consumer Discretionary
PIM,Finance
PINE,Real Estate
PINS,Technology
PIPR,Finance
PJT,Finance
PK,Real Estate
PKE,Industrials
PKG,Consumer Discretionary
PKST,Real Estate
PKX,Industrials
PL,Industrials
PLD,Real Estate
PLNT,Consumer Discretionary
PLOW,Industrials
PLTR,Technology
PLYM,Real Estate
PM,Health Care
PMF,Finance
PML,Finance
PMM,Finance
PMO,Finance
PMT,Real Estate
PMT^A,
PMT^B,
PMT^C,
PMX,Finance
PNC,Finance
PNF,Finance
PNI,Finance
PNM,Utilities
PNNT,Finance
PNR,Industrials
PNW,Utilities
POR,Utilities
PORT,Finance
POST,Consumer Staples
PPG,Consumer Discretionary
PPL,Utilities
PPT,Finance
PR,Energy
PRA,Finance
PRE^J,
PRG,Consumer Discretionary
PRGO,Health Care
PRH,Finance
PRI,Finance
PRIF^D,
PRIF^F,
PRIF^G,
PRIF^H,
PRIF^I,
PRIF^J,
PRIF^K,
PRIF^L,
PRIM,Industrials
PRLB,Industrials
PRM,Consumer Discretionary
PRMW,Consumer Staples
PRO,Technology
PRS,Finance
PRT,Energy
PRU,Finance
PSA,Real Estate
PSA^F,
PSA^G,
PSA^H,
PSA^I,
PSA^J,
PSA^K,
PSA^L,
PSA^M,
PSA^N,
PSA^O,
PSA^P,
PSA^Q,
PSA^R,
PSA^S,
PSEC^A,
PSF,Finance
PSFE,Consumer Discretionary
PSN,Technology
PSO,Consumer Discretionary
PSQH,Consumer Discretionary
PSTG,Technology
PSTL,Real Estate
PSX,Energy
PTA,Finance
PTY,Finance
PUK,Finance
PUMP,Energy
PVH,Consumer Discretionary
PVL,Energy
PWR,Industrials
PWSC,Technology
PX,Finance
PXD,Energy
PYN,Finance
PYT,Finance
PZC,Finance
QBTS,Technology
QD,Finance
QGEN,Health Care
QS,Consumer Discretionary
QSR,Consumer Discretionary
QTWO,Technology
QUAD,Consumer Discretionary
QVCC,Consumer Discretionary
QVCD,Consumer Discretionary
R,Consumer Discretionary
RA,Finance
RACE,Consumer Discretionary
RAD,Consumer Staples
RAMP,Technology
RBA,Consumer Discretionary
RBC,Industrials
RBCP,Industrials
RBLX,Technology
RBOT,Health Care
RBT,Technology
RC,Real Estate
RC^C,
RC^E,
RCB,Real Estate
RCC,Real Estate
RCFA,Finance
RCI,Telecommunications
RCL,Consumer Discretionary
RCS,Finance
RCUS,Health Care
RDN,Finance
RDW,Industrials
RDY,Health Care
RELX,Consumer Discretionary
RERE,Consumer Discretionary
RES,Energy
REVG,Consumer Discretionary
REX,Industrials
REXR,Real Estate
REXR^B,
REXR^C,
REZI,Industrials
RF,Finance
RF^B,
RF^C,
RF^E,
RFI,Finance
RFL,Health Care
RFM,Finance
RFMZ,Finance
RGA,Finance
RGR,Industrials
RGS,Consumer Discretionary
RGT,Finance
RH,Consumer Discretionary
RHI,Consumer Discretionary
RHP,Real Estate
RIG,Energy
RIO,Basic Materials
RITM,Real Estate
RITM^A,
RITM^B,
RITM^C,
RITM^D,
RIV,Finance
RIV^A,
RJF,Finance
RJF^B,
RKT,Finance
RL,Consumer Discretionary
RLI,Finance
RLJ,Real Estate
RLJ^A,
RLTY,Finance
RLX,Health Care
RM,Finance
RMAX,Finance
RMD,Health Care
RMI,Finance
RMM,Finance
RMMZ,Finance
RMPL^,
RMT,Finance
RNG,Technology
RNGR,Energy
RNP,Finance
RNR,Finance
RNR^F,
RNR^G,
ROG,Industrials
ROK,Industrials
ROL,Finance
ROSS,Finance
RPM,Consumer Discretionary
RPT,Real Estate
RPT^D,
RQI,Finance
RRAC,Finance
RRC,Energy
RRX,Consumer Discretionary
RS,Industrials
RSF,Finance
RSG,Utilities
RSI,Consumer Discretionary
RSKD,Technology
RTO,Consumer Discretionary
RTX,Industrials
RVLV,Consumer Discretionary
RVT,Finance
RVTY,Industrials
RWT,Real Estate
RWT^A,
RXO,
RY,Finance
RY^T,
RYAM,Basic Materials
RYAN,Finance
RYI,Industrials
RYN,Real Estate
RZB,Finance
RZC,Finance
S,Technology
SA,Basic Materials
SAFE,Real Estate
SAH,Consumer Discretionary
SAIC,Technology
SAJ,Finance
SAM,Consumer Staples
SAN,Finance
SAND          ,Basic Materials
SAP,Technology
SAR,Finance
SAT,Finance
SAVE,Consumer Discretionary
SAY,Finance
SAZ,Finance
SB,Consumer Discretionary
SB^C,
SB^D,
SBBA,Consumer Discretionary
SBH,Miscellaneous
SBI,Finance
SBOW,Energy
SBR,Energy
SBS,Utilities
SBSW,Basic Materials
SBXC,Finance
SCCO,Basic Materials
SCD,Finance
SCE^G,
SCE^H,
SCE^J,
SCE^K,
SCE^L,
SCHW,Finance
SCHW^D,
SCHW^J,
SCI,Consumer Discretionary
SCL,Consumer Discretionary
SCM,Finance
SCS,Consumer Discretionary
SCU,Finance
SCX,Consumer Discretionary
SD,Energy
SDHY,Finance
SDRL,Energy
SE,Consumer Discretionary
SEAL^A,
SEAL^B,
SEAS,Health Care
SEDA,Finance
SEE,Industrials
SEM,Health Care
SEMR,Technology
SES,Consumer Discretionary
SF,Finance
SF^B,
SF^C,
SF^D,
SFB,Finance
SFBS,Finance
SFL,Consumer Discretionary
SG,Consumer Discretionary
SGHC,Consumer Discretionary
SGU,Consumer Discretionary
SHAK,Consumer Discretionary
SHCO,Consumer Discretionary
SHEL,Energy
SHG,Finance
SHO,Consumer Discretionary
SHO^H,
SHO^I,
SHOP,
SHW,Consumer Discretionary
SID,Industrials
SIG,Consumer Discretionary
SII,
SITC,Real Estate
SITC^A,
SITE,Consumer Discretionary
SIX,Consumer Discretionary
SJM,Consumer Staples
SJT,Energy
SJW,Utilities
SKE,Basic Materials
SKIL,Technology
SKLZ,Technology
SKM,Telecommunications
SKT,Real Estate
SKX,Consumer Discretionary
SKY,Consumer Discretionary
SLB,Energy
SLCA,Industrials
SLF,Finance
SLG,Real Estate
SLG^I,
SLGN,Industrials
SLQT,Finance
SLVM,Basic Materials
SM,Energy
SMAR,Technology
SMFG,Finance
SMG,Industrials
SMHI,Consumer Discretionary
SMLP,Utilities
SMP,Consumer Discretionary
SMR,Industrials
SMRT,Technology
SMWB,Technology
SN,
SNA,Consumer Discretionary
SNAP,Technology
SNDA,Health Care
SNDR,Industrials
SNN,Health Care
SNOW,Technology
SNV,Finance
SNV^D,
SNV^E,
SNX,Technology
SO,Utilities
SOI,Industrials
SOJC,Utilities
SOJD,Utilities
SOJE,Basic Materials
SOL,Technology
SON,Consumer Discretionary
SONX,Health Care
SONY,Consumer Staples
SOR,Finance
SOS,Finance
SPB,Miscellaneous
SPCE,Consumer Discretionary
SPE,Finance
SPG,Real Estate
SPG^J,
SPGI,Finance
SPH,Consumer Discretionary
SPHR,Consumer Discretionary
SPIR,Consumer Discretionary
SPLP,Industrials
SPLP^A,
SPNT,Finance
SPNT^B,
SPOT,Consumer Discretionary
SPR,Industrials
SPRU,Consumer Discretionary
SPXC,Industrials
SPXX,Finance
SQ,Technology
SQM,Industrials
SQNS,Technology
SQSP,Technology
SR,Utilities
SR^A,
SRC,Real Estate
SRC^A,
SRE,Utilities
SREA,Consumer Discretionary
SRFM,Consumer Discretionary
SRG,Finance
SRG^A,
SRI,Consumer Discretionary
SRL,Finance
SRT,Consumer Discretionary
SRV,Finance
SSD,Consumer Discretionary
SSL,Energy
SST,Consumer Discretionary
SSTK,Technology
SSU,Consumer Discretionary
ST,Industrials
STAG,Real Estate
STC,Finance
STE,Health Care
STEL,Finance
STEM,Technology
STEW,Finance
STG,Consumer Discretionary
STK,Finance
STLA,Consumer Discretionary
STM,Technology
STN,Consumer Discretionary
STNG,Consumer Discretionary
STR,Energy
STT,Finance
STT^D,
STT^G,
STVN,Consumer Discretionary
STWD,Real Estate
STZ,Consumer Staples
SU,Energy
SUI,Real Estate
SUM,Industrials
SUN,Energy
SUNL,Finance
SUP,Consumer Discretionary
SUPV,Finance
SUZ,Basic Materials
SVV,Consumer Discretionary
SWI,Technology
SWK,Consumer Discretionary
SWN,Energy
SWX,Utilities
SWZ,Finance
SXC,Industrials
SXI,Industrials
SXT,Industrials
SYF,Finance
SYF^A,
SYK,Health Care
SYY,Consumer Discretionary
T,Telecommunications
T^A,
T^C,
TAC,Utilities
TAK,Health Care
TAL,Consumer Discretionary
TALO,Energy
TAP,Consumer Staples
TARO,Health Care
TBB,Telecommunications
TBC,Telecommunications
TBI,Consumer Discretionary
TCI,Real Estate
TCN,Finance
TCOA,Finance
TCS,Consumer Discretionary
TD,Finance
TDC,Technology
TDCX,Technology
TDF,Finance
TDG,Industrials
TDOC,Health Care
TDS,Telecommunications
TDS^U,
TDS^V,
TDW,Consumer Discretionary
TDY,Industrials
TEAF,Finance
TECK,
TEF,Telecommunications
TEI,Finance
TEL,Technology
TEO,Telecommunications
TEVA,Health Care
TEX,Industrials
TFC,Finance
TFC^I,
TFC^O,
TFC^R,
TFII,Industrials
TFPM,Industrials
TFSA,
TFX,Health Care
TG,Industrials
TGH,Consumer Discretionary
TGH^A,
TGH^B,
TGI,Industrials
TGLS,Consumer Discretionary
TGNA,Industrials
TGS,Utilities
TGT,Consumer Discretionary
THC,Health Care
THG,Finance
THO,Industrials
THQ,Finance
THR,Energy
THS,Consumer Staples
THW,Finance
TIMB,Telecommunications
TISI,Consumer Discretionary
TIXT,
TJX,Consumer Discretionary
TK,Consumer Discretionary
TKC,Telecommunications
TKO,
TKR,Industrials
TLK,Telecommunications
TLYS,Consumer Discretionary
TM,Consumer Discretionary
TME,Consumer Discretionary
TMHC,Consumer Discretionary
TMO,Industrials
TMST,Industrials
TNC,Industrials
TNET,Consumer Discretionary
TNK,Consumer Discretionary
TNL,Consumer Discretionary
TNP,Consumer Discretionary
TNP^E,
TNP^F,
TOL,Consumer Discretionary
TOST,Technology
TPB,Consumer Discretionary
TPC,Consumer Discretionary
TPH,Consumer Discretionary
TPL,Energy
TPR,Consumer Discretionary
TPTA,Real Estate
TPVG,Consumer Discretionary
TPX,Consumer Discretionary
TPZ,Finance
TR,Consumer Staples
TRC,Finance
TRCA,Finance
TREX,
TRGP,Utilities
TRI,
TRIS,Finance
TRN,Industrials
TRNO,Finance
TROX,Industrials
TRP,
TRTL,Finance
TRTN,Consumer Discretionary
TRTN^A,
TRTN^B,
TRTN^C,
TRTN^D,
TRTN^E,
TRTX,Real Estate
TRTX^C,
TRU,Finance
TRV,Finance
TS,Industrials
TSE,Industrials
TSI,Finance
TSLX,Finance
TSM,Technology
TSN,Consumer Staples
TSQ,Consumer Discretionary
TT,Industrials
TTC,Consumer Discretionary
TTE,Energy
TTI,Energy
TTP,Finance
TU,Telecommunications
TUP,Industrials
TUYA,Technology
TV,Industrials
TVC,Utilities
TVE,Utilities
TWI,Industrials
TWLO,Technology
TWN,Finance
TWO,Real Estate
TWO^A,
TWO^B,
TWO^C,
TWOA,Real Estate
TX,Industrials
TXO,Energy
TXT,Industrials
TY,Finance
TY^,
TYG,Finance
TYL,Technology
U,Technology
UA,Consumer Discretionary
UAA,Consumer Discretionary
UAN,Industrials
UBER,Consumer Discretionary
UBS,Finance
UDR,Real Estate
UE,Finance
UFI,Consumer Discretionary
UGI,Utilities
UGIC,Utilities
UGP,Utilities
UHAL,Consumer Discretionary
UHS,Health Care
UHT,Real Estate
UI,Technology
UIS,Technology
UL,Consumer Discretionary
UMC,Technology
UMH,Real Estate
UMH^D,
UNF,Consumer Discretionary
UNFI,Consumer Discretionary
UNH,Health Care
UNM,Finance
UNMA,Finance
UNP,Industrials
UP,Consumer Discretionary
UPS,Industrials
URI,
USA,Finance
USAC,Utilities
USB,Finance
USB^A,
USB^H,
USB^P,
USB^Q,
USB^R,
USB^S,
USDP,Industrials
USFD,Consumer Discretionary
USM,Telecommunications
USNA,Health Care
USPH,Health Care
UTF,Finance
UTI,Consumer Discretionary
UTL,Utilities
UTZ,Consumer Staples
UVE,Finance
UVV,Industrials
UWMC,Finance
UZD,Telecommunications
UZE,Telecommunications
UZF,Telecommunications
V,Consumer Discretionary
VAC,Consumer Discretionary
VAL,Energy
VALE,Basic Materials
VAPO,Health Care
VATE,Industrials
VBF,Finance
VCV,Finance
VCXB,Finance
VEEV,Technology
VEL,Finance
VET,Energy
VFC,Consumer Discretionary
VGI,Finance
VGM,Finance
VGR,Health Care
VHC,Miscellaneous
VHI,Industrials
VIAO,Technology
VICI,Real Estate
VIPS,Consumer Discretionary
VIST,Energy
VIV,Telecommunications
VKQ,Finance
VLD,Industrials
VLN,Technology
VLO,Energy
VLRS,Consumer Discretionary
VLT,Finance
VMC,Industrials
VMI,Industrials
VMO,Finance
VMW,Technology
VNCE,Consumer Discretionary
VNO,Real Estate
VNO^L,
VNO^M,
VNO^N,
VNO^O,
VNT,Industrials
VOC,Energy
VOYA,Finance
VOYA^B,
VPG,Technology
VPV,Finance
VRE,Real Estate
VRT,Technology
VRTV,Consumer Staples
VSCO,Consumer Discretionary
VSH,Technology
VST,Utilities
VSTO,Industrials
VTEX,Technology
VTLE,Energy
VTMX,
VTN,Finance
VTOL,Consumer Discretionary
VTR,Real Estate
VTS,Energy
VVI,Consumer Discretionary
VVR,Finance
VVV,Industrials
VVX,Consumer Discretionary
VZIO,Consumer Staples
W,Consumer Discretionary
WAB,Industrials
WAL,Finance
WAL^A,
WAT,Industrials
WBS,Finance
WBS^F,
WBS^G,
WBX,Consumer Discretionary
WCC,Consumer Discretionary
WCC^A,
WCN,Utilities
WD,Finance
WDH,Finance
WDI,Finance
WDS,Energy
WE,Real Estate
WEA,Finance
WEAV,Technology
WEC,Utilities
WEL,Finance
WELL,Real Estate
WES,Utilities
WEX,Consumer Discretionary
WF,Finance
WFC,Finance
WFC^A,
WFC^C,
WFC^D,
WFC^L,
WFC^R,
WFC^Y,
WFC^Z,
WFG,
WGO,Industrials
WH,Consumer Discretionary
WHD,Industrials
WHG,Finance
WHR,Consumer Discretionary
WIA,Finance
WIT,Technology
WIW,Finance
WK,Technology
WKC,Energy
WLK,Industrials
WLKP,Industrials
WLY,Consumer Discretionary
WLYB,Consumer Discretionary
WM,Utilities
WMB,Utilities
WMC,Real Estate
WMK,Consumer Staples
WMS,Consumer Discretionary
WMT,Consumer Discretionary
WNC,Industrials
WNNR,Finance
WNS,Consumer Discretionary
WOLF,Technology
WOR,Industrials
WOW,Telecommunications
WPC,Real Estate
WPM,Basic Materials
WPP,Consumer Discretionary
WRB,Finance
WRB^E,
WRB^F,
WRB^G,
WRB^H,
WRBY,Health Care
WRK,
WSM,Consumer Discretionary
WSO,Consumer Discretionary
WSO/B,
WSR,Real Estate
WST,Health Care
WT,Finance
WTI,Energy
WTM,Finance
WTRG,Utilities
WTS,Industrials
WTTR,Energy
WU,Consumer Discretionary
WWW,Consumer Discretionary
WY,Real Estate
X,Industrials
XFLT,Finance
XFLT^A,
XHR,Consumer Discretionary
XIN,Consumer Discretionary
XOM,Energy
XPER,Technology
XPEV,Consumer Discretionary
XPO,Consumer Discretionary
XPOF,Consumer Discretionary
XPRO,Energy
XYF,Finance
XYL,Industrials
YALA,Technology
YELP,Consumer Discretionary
YETI,Consumer Discretionary
YEXT,Technology
YMM,Technology
YOU,Technology
YPF,Energy
YRD,Finance
YSG,Consumer Discretionary
YUM,Consumer Discretionary
YUMC,Consumer Discretionary
ZBH,Health Care
ZEPP,Technology
ZETA,Technology
ZGN,Consumer Discretionary
ZH,Consumer Discretionary
ZIM,Consumer Discretionary
ZIP,Consumer Discretionary
ZTO,Industrials
ZTR,Finance
ZTS,Health Care
ZUO,Technology
ZVIA,Consumer Staples
ZWS,Industrials
